name_exact_status,time_match_status,strict_status,strict_reason,entity_id,event_id,ai_model_name,ai_year_month,ai_year,ai_month,aa_name,aa_creator,aa_modality,aa_release_date,aa_url,canonical_name,exact_name_candidate_count,same_month_candidate_count,same_month_candidates,all_exact_name_candidates,event_text
name_exact_keep,same_month,strict_keep,normalized_name_exact_and_same_calendar_month,AIT-2025-09-001-E01,AIT-2025-09-001,Seedream 4.0,2025-09,2025,September 2025,Seedream 4.0,ByteDance Seed,image-editing,2025-09,https://artificialanalysis.ai/models/bytedance-seed_seedream-4-0,seedream40,2,2,Seedream 4.0 | 2025-09 | ByteDance Seed | text-to-image; Seedream 4.0 | 2025-09 | ByteDance Seed | image-editing,Seedream 4.0 | 2025-09 | ByteDance Seed | text-to-image; Seedream 4.0 | 2025-09 | ByteDance Seed | image-editing,"ByteDance released Seedream 4.0 , a next-generation image model unifying high-quality text-to-image generation and natural-language image editing."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-09-002-E01,AIT-2025-09-002,Gemini 2.5 - Deep Think,2025-09,2025,September 2025,,,,,,gemini25deepthink,0,0,,,"An advanced Gemini variant, reported as Gemini 2.5 - Deep Think , achieved gold-medal-level performance at the ICPC World Finals programming contest."
name_exact_keep,time_mismatch_or_missing,drop_name_exact_time_mismatch,normalized_name_exact_but_release_month_not_same_or_missing,AIT-2025-09-004-E01,AIT-2025-09-004,Suno v5,2025-09,2025,September 2025,Suno V5,Suno,music-instrumental,,,sunov5,2,0,,Suno V5 | no_date | Suno | music-instrumental; Suno V5 | no_date | Suno | music-with-vocals,"Suno released Suno v5 , an upgrade in music generation with studio-grade fidelity and more natural-sounding vocals."
name_exact_keep,same_month,strict_keep,normalized_name_exact_and_same_calendar_month,AIT-2025-09-005-E01,AIT-2025-09-005,Qwen-3-Max,2025-09,2025,September 2025,Qwen3 Max,Alibaba,language,2025-09-23,https://artificialanalysis.ai/models/qwen3-max,qwen3max,1,1,Qwen3 Max | 2025-09-23 | Alibaba | language,Qwen3 Max | 2025-09-23 | Alibaba | language,"Alibaba unveiled Qwen-3-Max , its flagship model with over a trillion parameters, focusing on long context and agent capabilities."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-09-006-E01,AIT-2025-09-006,Wan 2.5,2025-09,2025,September 2025,,,,,,wan25,0,0,,,"Wan 2.5 was released, a generative video model focused on multi-shot consistency and character animation."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-09-007-E01,AIT-2025-09-007,Claude Sonnet 4.5,2025-09,2025,September 2025,,,,,,claudesonnet45,0,0,,,"Anthropic announced Claude Sonnet 4.5 , a model optimized for coding, agent construction, and improved reasoning."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-09-008-E01,AIT-2025-09-008,Sora 2,2025-09,2025,September 2025,,,,,,sora2,0,0,,,"OpenAI released Sora 2 , a flagship video and audio generation model with improved physical modeling and synchronized sound."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-09-009-E01,AIT-2025-09-009,DeepSeek-V3.2-Exp,2025-09,2025,September 2025,,,,,,deepseekv32exp,0,0,,,DeepSeek released DeepSeek-V3.2-Exp
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-10-002-E01,AIT-2025-10-002,Gemini model for computer control,2025-10,2025,October 2025,,,,,,geminiforcomputercontrol,0,0,,,"Google released a Gemini model for computer control , achieving state-of-the-art (SOTA) performance in GUI automation."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-10-003-E01,AIT-2025-10-003,Claude 4.5 Haiku,2025-10,2025,October 2025,,,,,,claude45haiku,0,0,,,"Anthropic released Claude 4.5 Haiku , a fast, cost-effective model for high-volume, low-latency applications."
name_exact_keep,same_month,strict_keep,normalized_name_exact_and_same_calendar_month,AIT-2025-11-001-E01,AIT-2025-11-001,Kimi K2 Thinking,2025-11,2025,November 2025,Kimi K2 Thinking,Kimi,language,2025-11-06,https://artificialanalysis.ai/models/kimi-k2-thinking,kimik2thinking,1,1,Kimi K2 Thinking | 2025-11-06 | Kimi | language,Kimi K2 Thinking | 2025-11-06 | Kimi | language,"Moonshot AI released Kimi K2 Thinking , an open model setting new records in reasoning benchmarks."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-11-002-E01,AIT-2025-11-002,GPT 5.1,2025-11,2025,November 2025,,,,,,gpt51,0,0,,,"OpenAI launched GPT 5.1 , featuring specialized ""Thinking"" and ""Instant"" modes with expanded context."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-11-003-E01,AIT-2025-11-003,Grok 4.1,2025-11,2025,November 2025,,,,,,grok41,0,0,,,"xAI released Grok 4.1 , combining high EQ with strong logic to top the LM Arena leaderboard."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-11-004-E01,AIT-2025-11-004,Gemini 3.0,2025-11,2025,November 2025,,,,,,gemini30,0,0,,,"Google debuted Gemini 3.0 , a flagship ""thinking"" model that claimed the top spot on major benchmarks."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-11-005-E01,AIT-2025-11-005,GPT 5.1 Codex Max,2025-11,2025,November 2025,,,,,,gpt51codexmax,0,0,,,"OpenAI introduced GPT 5.1 Codex Max , an agentic model built specifically for long-term coding tasks."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-11-006-E01,AIT-2025-11-006,Nano Banana Pro,2025-11,2025,November 2025,,,,,,nanobananapro,0,0,,,"Google released Nano Banana Pro , a superior image generation and editing model based on Gemini 3."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-11-007-E01,AIT-2025-11-007,Claude Opus 4.5,2025-11,2025,November 2025,,,,,,claudeopus45,0,0,,,"Anthropic announced Claude Opus 4.5 , delivering elite coding and agentic performance at a significantly reduced price."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-11-008-E01,AIT-2025-11-008,FLUX 2,2025-11,2025,November 2025,,,,,,flux2,0,0,,,"Black Forest Labs launched FLUX 2 , a high-performance open-weight image generation model."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-11-009-E01,AIT-2025-11-009,DeepSeekMath-V2,2025-11,2025,November 2025,,,,,,deepseekmathv2,0,0,,,"DeepSeek released DeepSeekMath-V2 as open source, achieving gold-medal performance in math olympiads."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-11-010-E01,AIT-2025-11-010,Fara-7B,2025-11,2025,November 2025,,,,,,fara7b,0,0,,,"Microsoft open-sourced Fara-7B , a small model optimized for browser agents and computer control."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-12-001-E01,AIT-2025-12-001,Mistral 3,2025-12,2025,December 2025,,,,,,mistral3,0,0,,,"Mistral AI launches the Mistral 3 family (Large & Ministral) alongside Mistral OCR 3 and the Devstral 2 coding series, reinforcing its open-weight leadership with advanced agentic workflows and Vibe CLI integration."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-12-001-E02,AIT-2025-12-001,Mistral OCR 3,2025-12,2025,December 2025,,,,,,mistralocr3,0,0,,,"Mistral AI launches the Mistral 3 family (Large & Ministral) alongside Mistral OCR 3 and the Devstral 2 coding series, reinforcing its open-weight leadership with advanced agentic workflows and Vibe CLI integration."
name_exact_keep,same_month,strict_keep,normalized_name_exact_and_same_calendar_month,AIT-2025-12-001-E03,AIT-2025-12-001,Devstral 2,2025-12,2025,December 2025,Devstral 2,Mistral,language,2025-12-09,https://artificialanalysis.ai/models/devstral-2,devstral2,1,1,Devstral 2 | 2025-12-09 | Mistral | language,Devstral 2 | 2025-12-09 | Mistral | language,"Mistral AI launches the Mistral 3 family (Large & Ministral) alongside Mistral OCR 3 and the Devstral 2 coding series, reinforcing its open-weight leadership with advanced agentic workflows and Vibe CLI integration."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-12-002-E01,AIT-2025-12-002,GPT-5.2,2025-12,2025,December 2025,,,,,,gpt52,0,0,,,"OpenAI releases GPT-5.2 , featuring the autonomous Codex agent for complex engineering tasks, and GPT-Image 1.5 , which claims the #1 spot on vision benchmarks, outperforming Nano Banana Pro."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-12-002-E03,AIT-2025-12-002,GPT-Image 1.5,2025-12,2025,December 2025,,,,,,gptimage15,0,0,,,"OpenAI releases GPT-5.2 , featuring the autonomous Codex agent for complex engineering tasks, and GPT-Image 1.5 , which claims the #1 spot on vision benchmarks, outperforming Nano Banana Pro."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-12-003-E01,AIT-2025-12-003,Gemini 3.0 Flash,2025-12,2025,December 2025,,,,,,gemini30flash,0,0,,,"Google introduces Gemini 3.0 Flash , setting a new standard for price-performance, and deploys Deep Research , an autonomous agent capable of multi-step synthesis, alongside Gemini 2.5 Flash Audio ."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-12-003-E03,AIT-2025-12-003,Gemini 2.5 Flash Audio,2025-12,2025,December 2025,,,,,,gemini25flashaudio,0,0,,,"Google introduces Gemini 3.0 Flash , setting a new standard for price-performance, and deploys Deep Research , an autonomous agent capable of multi-step synthesis, alongside Gemini 2.5 Flash Audio ."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-12-004-E01,AIT-2025-12-004,Nova 2,2025-12,2025,December 2025,,,,,,nova2,0,0,,,"Amazon unveils the Nova 2 series, highlighted by Nova 2 Sonic , a native speech-to-speech model delivering ultra-low latency and natural conversation flow."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-12-004-E02,AIT-2025-12-004,Nova 2 Sonic,2025-12,2025,December 2025,,,,,,nova2sonic,0,0,,,"Amazon unveils the Nova 2 series, highlighted by Nova 2 Sonic , a native speech-to-speech model delivering ultra-low latency and natural conversation flow."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-12-005-E01,AIT-2025-12-005,Gen-4.5,2025-12,2025,December 2025,,,,,,gen45,0,0,,,"Runway releases Gen-4.5 , a video generation model that rises to the top of industry leaderboards for motion consistency and prompt adherence."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-12-006-E01,AIT-2025-12-006,Grok Voice Agent API,2025-12,2025,December 2025,,,,,,grokvoiceagentapi,0,0,,,"xAI launches the Grok Voice Agent API , enabling native, real-time bidirectional audio streaming for developers."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-12-007-E01,AIT-2025-12-007,GLM-4.7,2025-12,2025,December 2025,,,,,,glm47,0,0,,,"Zhipu AI releases GLM-4.7 , an open-weights model that reaches the top of global coding and reasoning leaderboards."
name_exact_keep,same_month,strict_keep,normalized_name_exact_and_same_calendar_month,AIT-2025-12-008-E01,AIT-2025-12-008,Z-Image-Turbo,2025-12,2025,December 2025,Z-Image Turbo,Alibaba,text-to-image,2025-12,https://artificialanalysis.ai/models/alibaba_z-image-turbo,zimageturbo,1,1,Z-Image Turbo | 2025-12 | Alibaba | text-to-image,Z-Image Turbo | 2025-12 | Alibaba | text-to-image,"Alibaba open-sources Z-Image-Turbo , a highly efficient 6B model, and releases Qwen-Image-2512 , which specializes in high-fidelity typography and complex visual compositions."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-12-008-E02,AIT-2025-12-008,Qwen-Image-2512,2025-12,2025,December 2025,,,,,,qwenimage2512,0,0,,,"Alibaba open-sources Z-Image-Turbo , a highly efficient 6B model, and releases Qwen-Image-2512 , which specializes in high-fidelity typography and complex visual compositions."
name_exact_keep,same_month,strict_keep,normalized_name_exact_and_same_calendar_month,AIT-2025-12-009-E01,AIT-2025-12-009,MiniMax-M2.1,2025-12,2025,December 2025,MiniMax-M2.1,MiniMax,language,2025-12-23,https://artificialanalysis.ai/models/minimax-m2-1,minimaxm21,1,1,MiniMax-M2.1 | 2025-12-23 | MiniMax | language,MiniMax-M2.1 | 2025-12-23 | MiniMax | language,"MiniMax releases MiniMax-M2.1 , a 200k-context MoE model that rises to the top of web development and coding leaderboards, establishing itself as a leading open model for developers."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2026-01-002-E01,AIT-2026-01-002,Claude Cowork,2026-01,2026,January 2026,,,,,,claudecowork,0,0,,,"Anthropic launches Claude Cowork , a research preview for delegating knowledge-work tasks across documents, spreadsheets, and presentations."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2026-01-003-E01,AIT-2026-01-003,Kimi K2.5,2026-01,2026,January 2026,,,,,,kimik25,0,0,,,"Moonshot AI releases Kimi K2.5 , an upgraded model focused on stronger reasoning, coding, and agentic workflows."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2026-01-004-E01,AIT-2026-01-004,Imagine Video,2026-01,2026,January 2026,,,,,,imaginevideo,0,0,,,"xAI launches Imagine Video , a video generation model in Grok that quickly rises to the top of public leaderboards."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2026-02-001-E01,AIT-2026-02-001,Claude Opus 4.6,2026-02,2026,February 2026,,,,,,claudeopus46,0,0,,,"Anthropic releases Claude Opus 4.6 and Claude Sonnet 4.6 , adding a 1M-token context window in beta and making the updated Sonnet model the default across Claude and Cowork."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2026-02-001-E02,AIT-2026-02-001,Claude Sonnet 4.6,2026-02,2026,February 2026,,,,,,claudesonnet46,0,0,,,"Anthropic releases Claude Opus 4.6 and Claude Sonnet 4.6 , adding a 1M-token context window in beta and making the updated Sonnet model the default across Claude and Cowork."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2026-02-002-E01,AIT-2026-02-002,GPT-5.3-Codex,2026-02,2026,February 2026,,,,,,gpt53codex,0,0,,,"OpenAI introduces GPT-5.3-Codex and GPT-5.3-Codex-Spark , upgraded coding models for long-running and real-time development work."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2026-02-002-E02,AIT-2026-02-002,GPT-5.3-Codex-Spark,2026-02,2026,February 2026,,,,,,gpt53codexspark,0,0,,,"OpenAI introduces GPT-5.3-Codex and GPT-5.3-Codex-Spark , upgraded coding models for long-running and real-time development work."
name_exact_keep,same_month,strict_keep,normalized_name_exact_and_same_calendar_month,AIT-2026-02-003-E01,AIT-2026-02-003,Gemini 3 Deep Think,2026-02,2026,February 2026,Gemini 3 Deep Think,Google,language,2026-02-05,https://artificialanalysis.ai/models/gemini-3-deep-think,gemini3deepthink,1,1,Gemini 3 Deep Think | 2026-02-05 | Google | language,Gemini 3 Deep Think | 2026-02-05 | Google | language,"Google launches Gemini 3 Deep Think , a specialized reasoning mode that reaches 84.6% on ARC-AGI-2 ."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2026-02-004-E01,AIT-2026-02-004,Seedance 2.0,2026-02,2026,February 2026,,,,,,seedance20,0,0,,,"ByteDance releases Seedance 2.0 , an upgraded video generation model with stronger motion quality and multimodal control."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2026-02-005-E01,AIT-2026-02-005,GLM-5,2026-02,2026,February 2026,,,,,,glm5,0,0,,,"Zhipu AI launches GLM-5 , a new flagship model built for stronger reasoning, tool use, and agentic tasks."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2026-02-006-E01,AIT-2026-02-006,Grok 4.20,2026-02,2026,February 2026,,,,,,grok420,0,0,,,"xAI releases Grok 4.20 , an updated flagship model with improved reasoning and chat performance."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2026-02-007-E01,AIT-2026-02-007,gpt-audio-1.5,2026-02,2026,February 2026,,,,,,gptaudio15,0,0,,,"OpenAI adds gpt-audio-1.5 , an upgraded speech model for audio input and spoken responses."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2026-02-008-E01,AIT-2026-02-008,Nano Banana 2,2026-02,2026,February 2026,,,,,,nanobanana2,0,0,,,"Google launches Nano Banana 2 , a Gemini 3.1 Flash-based image model that matches Nano Banana Pro quality at lower latency."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2026-03-001-E01,AIT-2026-03-001,GPT-5.3 Instant,2026-03,2026,March 2026,,,,,,gpt53instant,0,0,,,"OpenAI releases GPT-5.3 Instant , a faster general-purpose GPT-5.3 variant for latency-sensitive tasks."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2026-03-002-E01,AIT-2026-03-002,GPT-5.4,2026-03,2026,March 2026,,,,,,gpt54,0,0,,,"OpenAI launches GPT-5.4 alongside GPT-5.4 mini and GPT-5.4 nano , expanding the GPT-5.4 family across flagship and lightweight tiers."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2026-03-002-E02,AIT-2026-03-002,GPT-5.4 mini,2026-03,2026,March 2026,,,,,,gpt54mini,0,0,,,"OpenAI launches GPT-5.4 alongside GPT-5.4 mini and GPT-5.4 nano , expanding the GPT-5.4 family across flagship and lightweight tiers."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2026-03-002-E03,AIT-2026-03-002,GPT-5.4 nano,2026-03,2026,March 2026,,,,,,gpt54nano,0,0,,,"OpenAI launches GPT-5.4 alongside GPT-5.4 mini and GPT-5.4 nano , expanding the GPT-5.4 family across flagship and lightweight tiers."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2026-03-003-E01,AIT-2026-03-003,Mistral Small 4,2026-03,2026,March 2026,,,,,,mistralsmall4,0,0,,,"Mistral AI releases Mistral Small 4 , a multimodal open model that unifies reasoning, coding, and vision capabilities."
name_exact_keep,time_mismatch_or_missing,drop_name_exact_time_mismatch,normalized_name_exact_but_release_month_not_same_or_missing,AIT-2026-03-004-E01,AIT-2026-03-004,Suno v5.5,2026-03,2026,March 2026,Suno V5.5,Suno,music-instrumental,,,sunov55,2,0,,Suno V5.5 | no_date | Suno | music-instrumental; Suno V5.5 | no_date | Suno | music-with-vocals,"Suno launches Suno v5.5 , adding Voices, Custom Models, and My Taste for more personalized music creation."
