entity_id,event_id,year,month,month_num,event_order,entity_order,entity_name,entity_type,entity_classification_reason,inferred_creator,inferred_modality,event_text,is_special,source,match_level,match_score,aa_record_key,aa_name,aa_slug,aa_creator,aa_modality,aa_release_date,aa_url,top_candidates_json,needs_review
AIT-2025-11-002-E01,AIT-2025-11-002,2025,November 2025,11,199,1,GPT 5.1,model,model-family or model-context clue,OpenAI,language,"OpenAI launched GPT 5.1 , featuring specialized ""Thinking"" and ""Instant"" modes with expanded context.",False,AI Timeline _data/timeline.yml,exact_or_near_exact,1.0,language:4dc12a38-b18f-4c43-8e1b-678f8434b5b1,GPT-5.1 (high),gpt-5-1,OpenAI,language,2025-11-13,https://artificialanalysis.ai/models/gpt-5-1,"[{""score"": 1.0, ""name"": ""GPT-5.1 (high)"", ""creator"": ""OpenAI"", ""modality"": ""language"", ""slug"": ""gpt-5-1""}, {""score"": 1.0, ""name"": ""GPT-5.1 (Non-reasoning)"", ""creator"": ""OpenAI"", ""modality"": ""language"", ""slug"": ""gpt-5-1-non-reasoning""}, {""score"": 0.98, ""name"": ""GPT-5.1 Codex (high)"", ""creator"": ""OpenAI"", ""modality"": ""language"", ""slug"": ""gpt-5-1-codex""}, {""score"": 0.98, ""name"": ""GPT-5 (high)"", ""creator"": ""OpenAI"", ""modality"": ""language"", ""slug"": ""gpt-5""}, {""score"": 0.98, ""name"": ""GPT-5 (medium)"", ""creator"": ""OpenAI"", ""modality"": ""language"", ""slug"": ""gpt-5-medium""}]",False
AIT-2025-11-003-E01,AIT-2025-11-003,2025,November 2025,11,200,1,Grok 4.1,model,model-family or model-context clue,xAI,language,"xAI released Grok 4.1 , combining high EQ with strong logic to top the LM Arena leaderboard.",False,AI Timeline _data/timeline.yml,exact_or_near_exact,0.98,language:23149f9b-c904-43e2-9ec4-afa2bf843941,Grok 4.1 Fast (Reasoning),grok-4-1-fast-reasoning,xAI,language,2025-11-19,https://artificialanalysis.ai/models/grok-4-1-fast-reasoning,"[{""score"": 0.98, ""name"": ""Grok 4.1 Fast (Reasoning)"", ""creator"": ""xAI"", ""modality"": ""language"", ""slug"": ""grok-4-1-fast-reasoning""}, {""score"": 0.98, ""name"": ""Grok 4"", ""creator"": ""xAI"", ""modality"": ""language"", ""slug"": ""grok-4""}, {""score"": 0.98, ""name"": ""Grok 4.1 Fast (Non-reasoning)"", ""creator"": ""xAI"", ""modality"": ""language"", ""slug"": ""grok-4-1-fast""}, {""score"": 0.935, ""name"": ""Grok 4.3 (low)"", ""creator"": ""xAI"", ""modality"": ""language"", ""slug"": ""grok-4-3-low""}, {""score"": 0.935, ""name"": ""Grok 4.3 (high)"", ""creator"": ""xAI"", ""modality"": ""language"", ""slug"": ""grok-4-3""}]",False
AIT-2025-11-004-E01,AIT-2025-11-004,2025,November 2025,11,201,1,Gemini 3.0,model,model-family or model-context clue,Google,language,"Google debuted Gemini 3.0 , a flagship ""thinking"" model that claimed the top spot on major benchmarks.",False,AI Timeline _data/timeline.yml,medium,0.8782,language:d1122eff-ee85-4fdc-8a9f-23bee6590667,Gemini 3 Pro Preview (high),gemini-3-pro,Google,language,2025-11-18,https://artificialanalysis.ai/models/gemini-3-pro,"[{""score"": 0.8782, ""name"": ""Gemini 3 Pro Preview (high)"", ""creator"": ""Google"", ""modality"": ""language"", ""slug"": ""gemini-3-pro""}, {""score"": 0.81, ""name"": ""Gemini 1.0 Pro"", ""creator"": ""Google"", ""modality"": ""language"", ""slug"": ""gemini-1-0-pro""}, {""score"": 0.81, ""name"": ""Gemini 3 Flash Preview (Non-reasoning)"", ""creator"": ""Google"", ""modality"": ""language"", ""slug"": ""gemini-3-flash""}, {""score"": 0.81, ""name"": ""Gemini 3.1 Flash TTS"", ""creator"": ""Google"", ""modality"": ""text-to-speech"", ""slug"": ""gemini-3-1-tts""}, {""score"": 0.7523, ""name"": ""Gemini 3.5 Flash (minimal)"", ""creator"": ""Google"", ""modality"": ""language"", ""slug"": ""gemini-3-5-flash-minimal""}]",True
AIT-2025-11-005-E01,AIT-2025-11-005,2025,November 2025,11,202,1,GPT 5.1 Codex Max,model,model-family or model-context clue,OpenAI,language,"OpenAI introduced GPT 5.1 Codex Max , an agentic model built specifically for long-term coding tasks.",False,AI Timeline _data/timeline.yml,exact_or_near_exact,0.98,language:04d023f3-025c-4d78-9571-53edda3eaf2a,GPT-5.1 Codex (high),gpt-5-1-codex,OpenAI,language,2025-11-13,https://artificialanalysis.ai/models/gpt-5-1-codex,"[{""score"": 0.98, ""name"": ""GPT-5.1 Codex (high)"", ""creator"": ""OpenAI"", ""modality"": ""language"", ""slug"": ""gpt-5-1-codex""}, {""score"": 0.98, ""name"": ""GPT-5 (high)"", ""creator"": ""OpenAI"", ""modality"": ""language"", ""slug"": ""gpt-5""}, {""score"": 0.98, ""name"": ""GPT-5.1 (high)"", ""creator"": ""OpenAI"", ""modality"": ""language"", ""slug"": ""gpt-5-1""}, {""score"": 0.98, ""name"": ""GPT-5 (medium)"", ""creator"": ""OpenAI"", ""modality"": ""language"", ""slug"": ""gpt-5-medium""}, {""score"": 0.98, ""name"": ""GPT-5 (low)"", ""creator"": ""OpenAI"", ""modality"": ""language"", ""slug"": ""gpt-5-low""}]",False
AIT-2025-11-006-E01,AIT-2025-11-006,2025,November 2025,11,203,1,Nano Banana Pro,model,model-family or model-context clue,Google,text-to-image,"Google released Nano Banana Pro , a superior image generation and editing model based on Gemini 3.",True,AI Timeline _data/timeline.yml,exact_or_near_exact,1.0,text-to-image:6a5056eb-6854-43c4-bf18-01d185ce9e2f,Nano Banana Pro (Gemini 3 Pro Image),gemini_nano-banana-pro,Google,text-to-image,2025-11,https://artificialanalysis.ai/models/gemini_nano-banana-pro,"[{""score"": 1.0, ""name"": ""Nano Banana Pro (Gemini 3 Pro Image)"", ""creator"": ""Google"", ""modality"": ""text-to-image"", ""slug"": ""gemini_nano-banana-pro""}, {""score"": 1.0, ""name"": ""Nano Banana (Gemini 2.5 Flash Image)"", ""creator"": ""Google"", ""modality"": ""text-to-image"", ""slug"": ""google_gemini-2-5-flash""}, {""score"": 1.0, ""name"": ""Nano Banana Pro (Gemini 3 Pro Image)"", ""creator"": ""Google"", ""modality"": ""image-editing"", ""slug"": ""gemini_nano-banana-pro""}, {""score"": 0.98, ""name"": ""Nano Banana (Gemini 2.5 Flash Image)"", ""creator"": ""Google"", ""modality"": ""image-editing"", ""slug"": ""google_gemini-2-5-flash""}, {""score"": 0.9571, ""name"": ""Nano Banana 2 (Gemini 3.1 Flash Image Preview)"", ""creator"": ""Google"", ""modality"": ""text-to-image"", ""slug"": ""nano-banana-2""}]",False
AIT-2025-11-007-E01,AIT-2025-11-007,2025,November 2025,11,204,1,Claude Opus 4.5,model,model-family or model-context clue,Anthropic,language,"Anthropic announced Claude Opus 4.5 , delivering elite coding and agentic performance at a significantly reduced price.",True,AI Timeline _data/timeline.yml,exact_or_near_exact,1.0,language:4077490a-bbfb-404e-979a-a97a20e3b5de,Claude Opus 4.5 (Non-reasoning),claude-opus-4-5,Anthropic,language,2025-11-24,https://artificialanalysis.ai/models/claude-opus-4-5,"[{""score"": 1.0, ""name"": ""Claude Opus 4.5 (Non-reasoning)"", ""creator"": ""Anthropic"", ""modality"": ""language"", ""slug"": ""claude-opus-4-5""}, {""score"": 1.0, ""name"": ""Claude Opus 4.5 (Reasoning)"", ""creator"": ""Anthropic"", ""modality"": ""language"", ""slug"": ""claude-opus-4-5-thinking""}, {""score"": 0.9933, ""name"": ""Claude Opus 4.8 (Adaptive Reasoning, Max Effort)"", ""creator"": ""Anthropic"", ""modality"": ""language"", ""slug"": ""claude-opus-4-8""}, {""score"": 0.9933, ""name"": ""Claude Opus 4.7 (Adaptive Reasoning, Max Effort)"", ""creator"": ""Anthropic"", ""modality"": ""language"", ""slug"": ""claude-opus-4-7""}, {""score"": 0.9933, ""name"": ""Claude Opus 4.7 (Non-reasoning, High Effort)"", ""creator"": ""Anthropic"", ""modality"": ""language"", ""slug"": ""claude-opus-4-7-non-reasoning""}]",False
AIT-2025-11-008-E01,AIT-2025-11-008,2025,November 2025,11,205,1,FLUX 2,model,model-family or model-context clue,Black Forest Labs,text-to-image,"Black Forest Labs launched FLUX 2 , a high-performance open-weight image generation model.",False,AI Timeline _data/timeline.yml,exact_or_near_exact,1.0,text-to-image:6a398b55-7f36-4039-bbbf-2045ef8ab525,FLUX.2 [max],black_forest_labs_flux-2-max,Black Forest Labs,text-to-image,2025-12,https://artificialanalysis.ai/models/black_forest_labs_flux-2-max,"[{""score"": 1.0, ""name"": ""FLUX.2 [max]"", ""creator"": ""Black Forest Labs"", ""modality"": ""text-to-image"", ""slug"": ""black_forest_labs_flux-2-max""}, {""score"": 1.0, ""name"": ""FLUX.2 [pro]"", ""creator"": ""Black Forest Labs"", ""modality"": ""text-to-image"", ""slug"": ""flux_flux-2--pro""}, {""score"": 1.0, ""name"": ""FLUX.2 [flex]"", ""creator"": ""Black Forest Labs"", ""modality"": ""text-to-image"", ""slug"": ""flux_flux-2--flex""}, {""score"": 1.0, ""name"": ""FLUX.2 [dev]"", ""creator"": ""Black Forest Labs"", ""modality"": ""text-to-image"", ""slug"": ""flux_flux-2--dev""}, {""score"": 1.0, ""name"": ""FLUX.2 [klein] 9B"", ""creator"": ""Black Forest Labs"", ""modality"": ""text-to-image"", ""slug"": ""flux_flux-2-klein-9b""}]",False
AIT-2025-11-009-E01,AIT-2025-11-009,2025,November 2025,11,206,1,DeepSeekMath-V2,model,model-family or model-context clue,DeepSeek,language,"DeepSeek released DeepSeekMath-V2 as open source, achieving gold-medal performance in math olympiads.",True,AI Timeline _data/timeline.yml,high,0.9296,language:8a24865b-90d9-4e2b-a2fd-6851c2e9d627,DeepSeek-V2.5,deepseek-v2-5-sep-2024,DeepSeek,language,2024-09-06,https://artificialanalysis.ai/models/deepseek-v2-5-sep-2024,"[{""score"": 0.9296, ""name"": ""DeepSeek-V2.5"", ""creator"": ""DeepSeek"", ""modality"": ""language"", ""slug"": ""deepseek-v2-5-sep-2024""}, {""score"": 0.9062, ""name"": ""DeepSeek-V2-Chat"", ""creator"": ""DeepSeek"", ""modality"": ""language"", ""slug"": ""deepseek-v2""}, {""score"": 0.8763, ""name"": ""DeepSeek V3 0324"", ""creator"": ""DeepSeek"", ""modality"": ""language"", ""slug"": ""deepseek-v3-0324""}, {""score"": 0.86, ""name"": ""DeepSeek-Coder-V2"", ""creator"": ""DeepSeek"", ""modality"": ""language"", ""slug"": ""deepseek-coder-v2""}, {""score"": 0.8457, ""name"": ""DeepSeek-V2.5 (Dec '24)"", ""creator"": ""DeepSeek"", ""modality"": ""language"", ""slug"": ""deepseek-v2-5""}]",False
AIT-2025-11-010-E01,AIT-2025-11-010,2025,November 2025,11,207,1,Fara-7B,model,model-family or model-context clue,Microsoft,language,"Microsoft open-sourced Fara-7B , a small model optimized for browser agents and computer control.",False,AI Timeline _data/timeline.yml,low,0.7475,language:ee708f92-374e-4123-b900-e22d7b2afc19,Phi-4,phi-4,Microsoft,language,2024-12-12,https://artificialanalysis.ai/models/phi-4,"[{""score"": 0.7475, ""name"": ""Phi-4"", ""creator"": ""Microsoft"", ""modality"": ""language"", ""slug"": ""phi-4""}, {""score"": 0.7442, ""name"": ""MAI-Image-2"", ""creator"": ""Microsoft"", ""modality"": ""text-to-image"", ""slug"": ""smith""}, {""score"": 0.7442, ""name"": ""MAI Image 1"", ""creator"": ""Microsoft"", ""modality"": ""text-to-image"", ""slug"": ""microsoft_mai-image-1""}, {""score"": 0.7267, ""name"": ""Azure HD 2.5"", ""creator"": ""Microsoft"", ""modality"": ""text-to-speech"", ""slug"": ""azure-hd-2-5""}, {""score"": 0.7267, ""name"": ""Azure Neural"", ""creator"": ""Microsoft"", ""modality"": ""text-to-speech"", ""slug"": ""azure-neural""}]",True
AIT-2025-12-001-E01,AIT-2025-12-001,2025,December 2025,12,209,1,Mistral 3,model,model-family or model-context clue,Mistral,language,"Mistral AI launches the Mistral 3 family (Large & Ministral) alongside Mistral OCR 3 and the Devstral 2 coding series, reinforcing its open-weight leadership with advanced agentic workflows and Vibe CLI integration.",False,AI Timeline _data/timeline.yml,high,0.9318,language:66f4ce73-9a9b-4b49-9c6e-bedb9bfdc720,Ministral 3 3B,ministral-3-3b,Mistral,language,2025-12-02,https://artificialanalysis.ai/models/ministral-3-3b,"[{""score"": 0.9318, ""name"": ""Ministral 3 3B"", ""creator"": ""Mistral"", ""modality"": ""language"", ""slug"": ""ministral-3-3b""}, {""score"": 0.9318, ""name"": ""Ministral 3 8B"", ""creator"": ""Mistral"", ""modality"": ""language"", ""slug"": ""ministral-3-8b""}, {""score"": 0.9249, ""name"": ""Mistral Saba"", ""creator"": ""Mistral"", ""modality"": ""language"", ""slug"": ""mistral-saba""}, {""score"": 0.91, ""name"": ""Ministral 3 14B"", ""creator"": ""Mistral"", ""modality"": ""language"", ""slug"": ""ministral-3-14b""}, {""score"": 0.91, ""name"": ""Mistral Large 3"", ""creator"": ""Mistral"", ""modality"": ""language"", ""slug"": ""mistral-large-3""}]",False
AIT-2025-12-001-E02,AIT-2025-12-001,2025,December 2025,12,209,2,Mistral OCR 3,model,model-family or model-context clue,Mistral,language,"Mistral AI launches the Mistral 3 family (Large & Ministral) alongside Mistral OCR 3 and the Devstral 2 coding series, reinforcing its open-weight leadership with advanced agentic workflows and Vibe CLI integration.",False,AI Timeline _data/timeline.yml,medium,0.8457,language:4928e950-7f37-4475-b0dc-c5bad781a321,Mistral Large 3,mistral-large-3,Mistral,language,2025-12-02,https://artificialanalysis.ai/models/mistral-large-3,"[{""score"": 0.8457, ""name"": ""Mistral Large 3"", ""creator"": ""Mistral"", ""modality"": ""language"", ""slug"": ""mistral-large-3""}, {""score"": 0.8007, ""name"": ""Ministral 3 3B"", ""creator"": ""Mistral"", ""modality"": ""language"", ""slug"": ""ministral-3-3b""}, {""score"": 0.7743, ""name"": ""Mistral Large 2 (Nov '24)"", ""creator"": ""Mistral"", ""modality"": ""language"", ""slug"": ""mistral-large-2""}, {""score"": 0.7743, ""name"": ""Mistral Large 2 (Jul '24)"", ""creator"": ""Mistral"", ""modality"": ""language"", ""slug"": ""mistral-large-2407""}, {""score"": 0.7743, ""name"": ""Mistral Small 3"", ""creator"": ""Mistral"", ""modality"": ""language"", ""slug"": ""mistral-small-3""}]",True
AIT-2025-12-001-E03,AIT-2025-12-001,2025,December 2025,12,209,3,Devstral 2,model,model-family or model-context clue,Mistral,language,"Mistral AI launches the Mistral 3 family (Large & Ministral) alongside Mistral OCR 3 and the Devstral 2 coding series, reinforcing its open-weight leadership with advanced agentic workflows and Vibe CLI integration.",False,AI Timeline _data/timeline.yml,exact_or_near_exact,1.0,language:09f43999-b67b-4c1b-b050-44df41ed7e62,Devstral 2,devstral-2,Mistral,language,2025-12-09,https://artificialanalysis.ai/models/devstral-2,"[{""score"": 1.0, ""name"": ""Devstral 2"", ""creator"": ""Mistral"", ""modality"": ""language"", ""slug"": ""devstral-2""}, {""score"": 0.9171, ""name"": ""Devstral Small 2"", ""creator"": ""Mistral"", ""modality"": ""language"", ""slug"": ""devstral-small-2""}, {""score"": 0.8893, ""name"": ""Devstral Medium"", ""creator"": ""Mistral"", ""modality"": ""language"", ""slug"": ""devstral-medium""}, {""score"": 0.8292, ""name"": ""Devstral Small (May '25)"", ""creator"": ""Mistral"", ""modality"": ""language"", ""slug"": ""devstral-small-2505""}, {""score"": 0.826, ""name"": ""Devstral Small (Jul '25)"", ""creator"": ""Mistral"", ""modality"": ""language"", ""slug"": ""devstral-small""}]",False
AIT-2025-12-002-E01,AIT-2025-12-002,2025,December 2025,12,210,1,GPT-5.2,model,model-family or model-context clue,OpenAI,language,"OpenAI releases GPT-5.2 , featuring the autonomous Codex agent for complex engineering tasks, and GPT-Image 1.5 , which claims the #1 spot on vision benchmarks, outperforming Nano Banana Pro.",False,AI Timeline _data/timeline.yml,exact_or_near_exact,1.0,language:498862c3-f9ac-49d2-852f-16a02bb0c38f,GPT-5.2 (xhigh),gpt-5-2,OpenAI,language,2025-12-11,https://artificialanalysis.ai/models/gpt-5-2,"[{""score"": 1.0, ""name"": ""GPT-5.2 (xhigh)"", ""creator"": ""OpenAI"", ""modality"": ""language"", ""slug"": ""gpt-5-2""}, {""score"": 1.0, ""name"": ""GPT-5.2 (Non-reasoning)"", ""creator"": ""OpenAI"", ""modality"": ""language"", ""slug"": ""gpt-5-2-non-reasoning""}, {""score"": 1.0, ""name"": ""GPT-5.2 (medium)"", ""creator"": ""OpenAI"", ""modality"": ""language"", ""slug"": ""gpt-5-2-medium""}, {""score"": 0.98, ""name"": ""GPT-5.2 Codex (xhigh)"", ""creator"": ""OpenAI"", ""modality"": ""language"", ""slug"": ""gpt-5-2-codex""}, {""score"": 0.98, ""name"": ""GPT-5 (high)"", ""creator"": ""OpenAI"", ""modality"": ""language"", ""slug"": ""gpt-5""}]",False
AIT-2025-12-002-E03,AIT-2025-12-002,2025,December 2025,12,210,3,GPT-Image 1.5,model,model-family or model-context clue,OpenAI,language,"OpenAI releases GPT-5.2 , featuring the autonomous Codex agent for complex engineering tasks, and GPT-Image 1.5 , which claims the #1 spot on vision benchmarks, outperforming Nano Banana Pro.",False,AI Timeline _data/timeline.yml,exact_or_near_exact,1.0,text-to-image:a1ee4d6f-d136-434b-bb1d-066fe5f9bf6f,GPT Image 1.5 (high),openai-gpt_image-1-5,OpenAI,text-to-image,2025-12,https://artificialanalysis.ai/models/openai-gpt_image-1-5,"[{""score"": 1.0, ""name"": ""GPT Image 1.5 (high)"", ""creator"": ""OpenAI"", ""modality"": ""text-to-image"", ""slug"": ""openai-gpt_image-1-5""}, {""score"": 1.0, ""name"": ""GPT Image 1.5 (high)"", ""creator"": ""OpenAI"", ""modality"": ""image-editing"", ""slug"": ""openai-gpt_image-1-5""}, {""score"": 0.98, ""name"": ""GPT Image 1 (high)"", ""creator"": ""OpenAI"", ""modality"": ""text-to-image"", ""slug"": ""openai-gpt_gpt-image-1--high""}, {""score"": 0.98, ""name"": ""GPT Image 1 (high)"", ""creator"": ""OpenAI"", ""modality"": ""image-editing"", ""slug"": ""openai-gpt_gpt-image-1--high""}, {""score"": 0.92, ""name"": ""image-1"", ""creator"": ""Api Airforce"", ""modality"": ""text-to-image"", ""slug"": ""image-1""}]",False
AIT-2025-12-003-E01,AIT-2025-12-003,2025,December 2025,12,211,1,Gemini 3.0 Flash,model,model-family or model-context clue,Google,music,"Google introduces Gemini 3.0 Flash , setting a new standard for price-performance, and deploys Deep Research , an autonomous agent capable of multi-step synthesis, alongside Gemini 2.5 Flash Audio .",True,AI Timeline _data/timeline.yml,exact_or_near_exact,0.9975,language:033ade17-d9ec-44e0-b792-b5f1fcd5ab4c,Gemini 3.5 Flash (minimal),gemini-3-5-flash-minimal,Google,language,2026-05-19,https://artificialanalysis.ai/models/gemini-3-5-flash-minimal,"[{""score"": 0.9975, ""name"": ""Gemini 3.5 Flash (minimal)"", ""creator"": ""Google"", ""modality"": ""language"", ""slug"": ""gemini-3-5-flash-minimal""}, {""score"": 0.9975, ""name"": ""Gemini 3.5 Flash (high)"", ""creator"": ""Google"", ""modality"": ""language"", ""slug"": ""gemini-3-5-flash""}, {""score"": 0.9975, ""name"": ""Gemini 3.5 Flash (medium)"", ""creator"": ""Google"", ""modality"": ""language"", ""slug"": ""gemini-3-5-flash-medium""}, {""score"": 0.9975, ""name"": ""Gemini 2.0 Flash (experimental)"", ""creator"": ""Google"", ""modality"": ""language"", ""slug"": ""gemini-2-0-flash-experimental""}, {""score"": 0.9975, ""name"": ""Gemini 2.0 Flash (Feb '25)"", ""creator"": ""Google"", ""modality"": ""language"", ""slug"": ""gemini-2-0-flash""}]",False
AIT-2025-12-003-E03,AIT-2025-12-003,2025,December 2025,12,211,3,Gemini 2.5 Flash Audio,model,model-family or model-context clue,Google,music,"Google introduces Gemini 3.0 Flash , setting a new standard for price-performance, and deploys Deep Research , an autonomous agent capable of multi-step synthesis, alongside Gemini 2.5 Flash Audio .",True,AI Timeline _data/timeline.yml,exact_or_near_exact,0.98,language:6afbfb62-27e4-435e-9c85-d9fe1b92519e,Gemini 2.5 Flash (Non-reasoning),gemini-2-5-flash,Google,language,2025-05-20,https://artificialanalysis.ai/models/gemini-2-5-flash,"[{""score"": 0.98, ""name"": ""Gemini 2.5 Flash (Non-reasoning)"", ""creator"": ""Google"", ""modality"": ""language"", ""slug"": ""gemini-2-5-flash""}, {""score"": 0.98, ""name"": ""Gemini 2.5 Flash (Reasoning)"", ""creator"": ""Google"", ""modality"": ""language"", ""slug"": ""gemini-2-5-flash-reasoning""}, {""score"": 0.8972, ""name"": ""Gemini 2.5 Flash-Lite (Non-reasoning)"", ""creator"": ""Google"", ""modality"": ""language"", ""slug"": ""gemini-2-5-flash-lite""}, {""score"": 0.8972, ""name"": ""Gemini 2.5 Flash-Lite (Reasoning)"", ""creator"": ""Google"", ""modality"": ""language"", ""slug"": ""gemini-2-5-flash-lite-reasoning""}, {""score"": 0.8972, ""name"": ""Gemini 2.5 Flash Lite TTS"", ""creator"": ""Google"", ""modality"": ""text-to-speech"", ""slug"": ""gemini-2-5-flash-lite""}]",False
AIT-2025-12-004-E01,AIT-2025-12-004,2025,December 2025,12,212,1,Nova 2,model,model-family or model-context clue,Amazon,text-to-speech,"Amazon unveils the Nova 2 series, highlighted by Nova 2 Sonic , a native speech-to-speech model delivering ultra-low latency and natural conversation flow.",False,AI Timeline _data/timeline.yml,exact_or_near_exact,0.98,language:76bce7fb-3a3f-4b66-a78d-35ccf3edf5d2,Nova 2.0 Lite (Non-reasoning),nova-2-0-lite,Amazon,language,2025-10-29,https://artificialanalysis.ai/models/nova-2-0-lite,"[{""score"": 0.98, ""name"": ""Nova 2.0 Lite (Non-reasoning)"", ""creator"": ""Amazon"", ""modality"": ""language"", ""slug"": ""nova-2-0-lite""}, {""score"": 0.98, ""name"": ""Nova 2.0 Omni (medium)"", ""creator"": ""Amazon"", ""modality"": ""language"", ""slug"": ""nova-2-0-omni-reasoning-medium""}, {""score"": 0.98, ""name"": ""Nova 2.0 Omni (low)"", ""creator"": ""Amazon"", ""modality"": ""language"", ""slug"": ""nova-2-0-omni-reasoning-low""}, {""score"": 0.98, ""name"": ""Nova 2.0 Omni (Non-reasoning)"", ""creator"": ""Amazon"", ""modality"": ""language"", ""slug"": ""nova-2-0-omni""}, {""score"": 0.98, ""name"": ""Nova 2.0 Pro Preview (Non-reasoning)"", ""creator"": ""Amazon"", ""modality"": ""language"", ""slug"": ""nova-2-0-pro""}]",False
AIT-2025-12-004-E02,AIT-2025-12-004,2025,December 2025,12,212,2,Nova 2 Sonic,model,model-family or model-context clue,Amazon,text-to-speech,"Amazon unveils the Nova 2 series, highlighted by Nova 2 Sonic , a native speech-to-speech model delivering ultra-low latency and natural conversation flow.",False,AI Timeline _data/timeline.yml,exact_or_near_exact,0.9831,speech-to-speech:3e50297e-753b-482b-b9c3-a982d88e5548,Nova 2.0 Sonic,nova-sonic-2-0,Amazon,speech-to-speech,,https://artificialanalysis.ai/models/nova-sonic-2-0,"[{""score"": 0.9831, ""name"": ""Nova 2.0 Sonic"", ""creator"": ""Amazon"", ""modality"": ""speech-to-speech"", ""slug"": ""nova-sonic-2-0""}, {""score"": 0.86, ""name"": ""Nova 2.0 Omni (medium)"", ""creator"": ""Amazon"", ""modality"": ""language"", ""slug"": ""nova-2-0-omni-reasoning-medium""}, {""score"": 0.86, ""name"": ""Nova 2.0 Omni (low)"", ""creator"": ""Amazon"", ""modality"": ""language"", ""slug"": ""nova-2-0-omni-reasoning-low""}, {""score"": 0.86, ""name"": ""Nova 2.0 Omni (Non-reasoning)"", ""creator"": ""Amazon"", ""modality"": ""language"", ""slug"": ""nova-2-0-omni""}, {""score"": 0.7267, ""name"": ""Nova 2.0 Pro Preview (Non-reasoning)"", ""creator"": ""Amazon"", ""modality"": ""language"", ""slug"": ""nova-2-0-pro""}]",False
AIT-2025-12-005-E01,AIT-2025-12-005,2025,December 2025,12,213,1,Gen-4.5,model,model-family or model-context clue,Runway,text-to-video,"Runway releases Gen-4.5 , a video generation model that rises to the top of industry leaderboards for motion consistency and prompt adherence.",False,AI Timeline _data/timeline.yml,exact_or_near_exact,1.0,text-to-video:440843ac-4961-4eef-a504-158724c11fee,Runway Gen-4.5,runway-gen-4-5,Runway,text-to-video,2025-12,https://artificialanalysis.ai/models/runway-gen-4-5,"[{""score"": 1.0, ""name"": ""Runway Gen-4.5"", ""creator"": ""Runway"", ""modality"": ""text-to-video"", ""slug"": ""runway-gen-4-5""}, {""score"": 0.98, ""name"": ""Runway Gen-4.5"", ""creator"": ""Runway"", ""modality"": ""image-to-video"", ""slug"": ""runway-gen-4-5""}, {""score"": 0.7267, ""name"": ""Runway Gen 4"", ""creator"": ""Runway"", ""modality"": ""image-to-video"", ""slug"": ""runway-gen-4""}, {""score"": 0.7143, ""name"": ""GPT-5.4 (Non-reasoning)"", ""creator"": ""OpenAI"", ""modality"": ""language"", ""slug"": ""gpt-5-4-non-reasoning""}, {""score"": 0.7143, ""name"": ""GPT-5.4 (low)"", ""creator"": ""OpenAI"", ""modality"": ""language"", ""slug"": ""gpt-5-4-low""}]",False
AIT-2025-12-006-E01,AIT-2025-12-006,2025,December 2025,12,214,1,Grok Voice Agent API,model,model-family or model-context clue,xAI,text-to-speech,"xAI launches the Grok Voice Agent API , enabling native, real-time bidirectional audio streaming for developers.",False,AI Timeline _data/timeline.yml,exact_or_near_exact,0.98,speech-to-speech:88cd2439-5343-481c-88f4-ee0895880f6c,Grok Voice Agent,grok-voice,xAI,speech-to-speech,,https://artificialanalysis.ai/models/grok-voice,"[{""score"": 0.98, ""name"": ""Grok Voice Agent"", ""creator"": ""xAI"", ""modality"": ""speech-to-speech"", ""slug"": ""grok-voice""}, {""score"": 0.6822, ""name"": ""Grok Voice Think Fast 1.0"", ""creator"": ""xAI"", ""modality"": ""speech-to-speech"", ""slug"": ""grok-voice-think-fast-1-0""}, {""score"": 0.679, ""name"": ""grok-imagine-image-pro"", ""creator"": ""xAI"", ""modality"": ""text-to-image"", ""slug"": ""grok-imagine-image-pro""}, {""score"": 0.679, ""name"": ""grok-imagine-image-pro"", ""creator"": ""xAI"", ""modality"": ""image-editing"", ""slug"": ""grok-imagine-image-pro""}, {""score"": 0.6711, ""name"": ""Grok Code Fast 1"", ""creator"": ""xAI"", ""modality"": ""language"", ""slug"": ""grok-code-fast-1""}]",False
AIT-2025-12-007-E01,AIT-2025-12-007,2025,December 2025,12,215,1,GLM-4.7,model,model-family or model-context clue,,language,"Zhipu AI releases GLM-4.7 , an open-weights model that reaches the top of global coding and reasoning leaderboards.",False,AI Timeline _data/timeline.yml,exact_or_near_exact,1.0,language:6fc35842-0165-44cf-8570-c484a92b3d8c,GLM-4.7 (Reasoning),glm-4-7,Z AI,language,2025-12-22,https://artificialanalysis.ai/models/glm-4-7,"[{""score"": 1.0, ""name"": ""GLM-4.7 (Reasoning)"", ""creator"": ""Z AI"", ""modality"": ""language"", ""slug"": ""glm-4-7""}, {""score"": 1.0, ""name"": ""GLM-4.7 (Non-reasoning)"", ""creator"": ""Z AI"", ""modality"": ""language"", ""slug"": ""glm-4-7-non-reasoning""}, {""score"": 0.92, ""name"": ""GLM-4.7-Flash (Reasoning)"", ""creator"": ""Z AI"", ""modality"": ""language"", ""slug"": ""glm-4-7-flash""}, {""score"": 0.92, ""name"": ""GLM-4.7-Flash (Non-reasoning)"", ""creator"": ""Z AI"", ""modality"": ""language"", ""slug"": ""glm-4-7-flash-non-reasoning""}, {""score"": 0.8571, ""name"": ""GLM-4.6 (Reasoning)"", ""creator"": ""Z AI"", ""modality"": ""language"", ""slug"": ""glm-4-6-reasoning""}]",False
