final_event_id,company_id,creator,upstream_hardware,upstream_cloud,downstream_integrator,downstream_deployer,downstream_enabler,competitor,is_investor,is_owner,confidence,justification
FMR-0048,NVDA,Alibaba,1,0,0,0,0,0,0,0,H,GPU supplier for AI training/inference; dominant AI accelerator provider
FMR-0048,AMZN,Alibaba,0,1,0,0,0,1,0,0,H,Titan/Nova competes; AWS does not host Alibaba models; R2:AWS cloud infrastructure (adjudicated)
FMR-0048,PLTR,Alibaba,0,0,1,0,0,0,0,0,H,AIP platform directly integrates LLMs
FMR-0048,IBM,Alibaba,0,0,0,0,1,1,0,0,H,AI consulting services (watsonx) plus own Granite foundation models competing with creators
FMR-0048,MSFT,Alibaba,0,1,1,0,0,1,0,0,H,Azure hosts AI workloads; Copilot integrates AI; Phi competes
FMR-0048,META,Alibaba,0,0,0,0,0,1,0,0,H,Llama competes with all foundation model creators
FMR-0048,SIE GR,Alibaba,0,0,0,1,0,0,0,0,H,Industrial AI digital twin and automation; core business is industrial technology
FMR-0048,CRM,Alibaba,0,0,1,0,0,0,0,0,H,Einstein GPT/Agentforce
FMR-0048,NFLX,Alibaba,0,0,0,1,0,0,0,0,M,AI recommendation engine; core business is streaming
FMR-0048,ORCL,Alibaba,0,1,0,0,0,0,0,0,H,OCI used for AI training workloads
FMR-0048,INTC,Alibaba,1,0,0,0,0,0,0,0,H,Gaudi AI accelerators and Xeon CPUs for AI workloads
FMR-0048,ACN,Alibaba,0,0,0,0,1,0,0,0,H,Global IT consulting with major GenAI practice helping clients adopt AI
FMR-0048,UBER,Alibaba,0,0,0,1,0,0,0,0,H,AI routing/pricing optimization; core is transportation
FMR-0048,QCOM,Alibaba,1,0,0,0,0,0,0,0,M,Edge/on-device AI inference chips (Snapdragon NPU)
FMR-0048,SHOP,Alibaba,0,0,1,0,0,0,0,0,M,Shopify Magic AI features core to product
FMR-0048,APP,Alibaba,0,0,1,0,0,0,0,0,H,AppLovin AXON engine — AI-powered ad optimization IS the product
FMR-0048,NOW,Alibaba,0,0,1,0,0,0,0,0,H,Now Assist GenAI copilot across all products
FMR-0048,ADBE,Alibaba,0,0,1,0,0,0,0,0,H,Firefly generative AI in Creative Cloud
FMR-0048,SNPS,Alibaba,0,0,1,0,0,0,0,0,H,Synopsys.ai — AI-powered EDA chip design
FMR-0048,CDNS,Alibaba,0,0,1,0,0,0,0,0,H,Cerebrus — AI chip design automation
FMR-0048,HUT,Alibaba,0,0,0,1,0,0,0,0,M,Pivoting to AI/HPC hosting; transitional from crypto mining
FMR-0048,STX,Alibaba,1,0,0,0,0,0,0,0,M,Data center storage solutions for AI workloads
FMR-0048,MRVL,Alibaba,1,0,0,0,0,0,0,0,H,Custom AI accelerators and data center networking silicon
FMR-0048,SNOW,Alibaba,0,0,1,0,0,0,0,0,H,Cortex AI integrates LLMs into data cloud
FMR-0048,3690 HK,Alibaba,0,0,0,1,0,0,0,0,M,AI in delivery optimization; core is local services
FMR-0048,IFX GR,Alibaba,1,0,0,0,0,0,0,0,M,Power management semiconductors for data centers
FMR-0048,FTNT,Alibaba,0,0,1,0,0,0,0,0,M,FortiAI threat detection
FMR-0048,5803 JP,Alibaba,1,0,0,0,0,0,0,0,L,Power systems and industrial equipment for data centers — indirect
FMR-0048,NXPI,Alibaba,1,0,0,0,0,0,0,0,L,Edge AI processors for automotive and IoT; weak link to LLM training
FMR-0048,3443 TT,Alibaba,1,0,0,0,0,0,0,0,L,Memory modules supplier; indirect link to AI infrastructure
FMR-0048,6702 JP,Alibaba,0,0,0,0,1,0,0,0,H,IT services with AI solutions for enterprise digital transformation
FMR-0048,TRI,Alibaba,0,0,1,0,0,0,0,0,M,AI-powered legal tax and news information tools as core product offering
FMR-0048,6701 JP,Alibaba,0,0,0,0,1,0,0,0,H,IT services and AI/biometrics solutions for enterprise clients
FMR-0048,BIDU,Alibaba,0,0,0,0,0,1,0,0,H,ERNIE models compete with all foundation model creators
FMR-0048,DDOG,Alibaba,0,0,1,0,0,0,0,0,M,AI-powered observability; Bits AI
FMR-0048,6954 JP,Alibaba,0,0,0,1,0,0,0,0,M,AI in consumer electronics and industrial products; core is electronics manufacturing
FMR-0048,WDAY,Alibaba,0,0,1,0,0,0,0,0,M,Workday AI embedded in HCM/finance
FMR-0048,ERIC,Alibaba,0,0,0,1,0,0,0,0,M,AI-powered network optimization; core is telecom infrastructure
FMR-0048,CRWV,Alibaba,0,0,0,1,0,0,0,0,L,AI features in healthcare IT platform; limited evidence of deep integration
FMR-0048,TDC,Alibaba,0,0,1,0,0,0,0,0,M,ClearScape AI analytics
FMR-0048,GEHC,Alibaba,0,0,0,1,0,0,0,0,H,AI medical imaging and diagnostics; core business is medical devices
FMR-0048,TIETO FH,Alibaba,0,0,0,0,1,0,0,0,H,Nordic IT services with dedicated AI practice for enterprise clients
FMR-0048,EXPN LN,Alibaba,0,0,1,0,0,0,0,0,M,Proprietary data combined with AI-enhanced analytics as core product delivery
FMR-0048,ZS,Alibaba,0,0,1,0,0,0,0,0,M,AI-powered zero trust security
FMR-0048,CYBR,Alibaba,0,0,1,0,0,0,0,0,M,AI-based identity security
FMR-0048,STNE,Alibaba,0,0,0,1,0,0,0,0,L,AI in payments processing; core is fintech
FMR-0048,PATH,Alibaba,0,0,1,0,0,0,0,0,H,AI-powered RPA; integrates LLMs
FMR-0048,4755 JP,Alibaba,0,0,0,1,0,0,0,0,M,AI in e-commerce/fintech; core is internet services
FMR-0048,HPE,Alibaba,1,0,0,0,1,0,0,0,M,AI servers and HPC systems; enterprise AI/ML solutions and consulting
FMR-0048,TEMN SW,Alibaba,0,0,1,0,0,0,0,0,M,GenAI banking platform features
FMR-0048,PONY,Alibaba,0,0,0,1,0,0,0,0,M,Autonomous driving uses AI; core is mobility
FMR-0048,TWLO,Alibaba,0,0,1,0,0,0,0,0,M,CustomerAI platform; LLM-powered comms
FMR-0048,G,Alibaba,0,0,0,0,1,0,0,0,H,BPO services with AI automation helping clients transform operations
FMR-0048,DXC,Alibaba,0,0,0,0,1,0,0,0,H,IT outsourcing with AI-augmented service offerings for enterprise clients
FMR-0048,AMBA,Alibaba,1,0,0,0,0,0,0,0,L,Edge AI vision processors; indirect link to LLM training infrastructure
FMR-0048,OKTA,Alibaba,0,0,1,0,0,0,0,0,M,AI identity threat detection
FMR-0048,WRD,Alibaba,0,0,0,0,0,0,0,0,L,Rugged computing; very limited AI relevance; conservative coding all 0
FMR-0048,PEGA,Alibaba,0,0,1,0,0,0,0,0,M,GenAI Blueprint; AI process automation
FMR-0048,6588 JP,Alibaba,0,0,0,1,0,0,0,0,L,AI in infrastructure and storage systems; diversified industrial conglomerate
FMR-0048,WKL NA,Alibaba,0,0,1,0,0,0,0,0,M,AI-enhanced professional information services for legal health and tax
FMR-0048,SOUN,Alibaba,0,0,1,0,0,0,0,0,H,SoundHound voice AI platform
FMR-0048,2395 TT,Alibaba,1,0,0,0,0,0,0,0,L,Edge computing and industrial IoT hardware; indirect link to AI infrastructure
FMR-0048,CCC,Alibaba,0,0,1,0,0,0,0,0,H,AI-powered claims processing for insurance
FMR-0048,2353 TT,Alibaba,1,0,0,0,0,0,0,0,L,PC/server hardware manufacturer; indirect link to AI compute infrastructure
FMR-0048,6758 JP,Alibaba,0,0,0,1,0,0,0,0,M,AI deployed in gaming imaging and entertainment; diversified conglomerate
FMR-0048,SNAP,Alibaba,0,0,0,1,0,0,0,0,H,My AI chatbot and AR filters; core is social messaging
FMR-0048,ZBRA,Alibaba,0,0,0,1,0,0,0,0,M,AI deployed in supply chain/warehouse automation; core business is enterprise tracking
FMR-0048,NICE,Alibaba,0,0,1,0,0,0,0,0,M,CXone AI for contact centers
FMR-0048,AMP IM,Alibaba,0,0,0,1,0,0,0,0,L,AI for hearing aid fitting optimization; core is hearing solutions retail
FMR-0048,SMCI,Alibaba,1,0,0,0,0,0,0,0,H,GPU server systems and liquid cooling for AI data centers
FMR-0048,QUBT,Alibaba,0,0,0,0,0,0,0,0,L,No meaningful LLM relationship — quantum-AI optimization marginal
FMR-0048,WIX,Alibaba,0,0,1,0,0,0,0,0,M,AI website builder; AI text/image generation
FMR-0048,TTD,Alibaba,0,0,1,0,0,0,0,0,M,Kokai AI-powered ad bidding
FMR-0048,AI,Alibaba,0,0,1,0,0,0,0,0,H,C3.ai — entire business is AI platform
FMR-0049,005930 KS,Anthropic,1,0,0,0,0,0,0,0,H,HBM/DRAM supplier and chip foundry for AI infrastructure
FMR-0049,GOOGL,Anthropic,0,1,0,0,0,1,1,0,H,GCP hosts AI workloads; Gemini competes; $2B investment in Anthropic
FMR-0049,MU,Anthropic,1,0,0,0,0,0,0,0,H,HBM and DRAM memory for AI training/inference
FMR-0049,AMD,Anthropic,1,0,0,0,0,0,0,0,H,MI-series AI accelerators and EPYC CPUs for AI training/inference
FMR-0049,000660 KS,Anthropic,1,0,0,0,0,0,0,0,H,HBM memory supplier for AI training/inference infrastructure
FMR-0049,BABA,Anthropic,0,1,0,0,0,1,0,0,H,Alibaba Cloud hosts AI workloads; Qwen competes
FMR-0049,TSM,Anthropic,1,0,0,0,0,0,0,0,H,Fabricates AI chips for NVIDIA/AMD and other AI silicon designers
FMR-0049,TSLA,Anthropic,0,0,0,1,0,0,0,0,H,FSD uses AI; core is automotive/energy
FMR-0049,AAPL,Anthropic,0,0,0,0,0,1,0,0,M,Apple Intelligence competes with all foundation model creators
FMR-0049,AVGO,Anthropic,1,0,0,0,0,0,0,0,H,Custom AI accelerators (e.g. Google TPU) and data center networking
FMR-0049,CSCO,Anthropic,0,0,0,1,0,0,0,0,M,AI-powered networking and security products; core business is networking equipment
FMR-0049,700 HK,Anthropic,0,0,0,0,0,1,0,0,M,Hunyuan models compete with all foundation model creators
FMR-0049,NVDA,Anthropic,1,0,0,0,0,0,0,0,H,GPU supplier for AI training/inference; dominant AI accelerator provider
FMR-0049,AMZN,Anthropic,0,1,0,0,0,1,1,0,H,AWS Bedrock hosts Anthropic; Titan/Nova competes; $4B investment
FMR-0049,PLTR,Anthropic,0,0,1,0,0,0,0,0,H,AIP platform directly integrates LLMs
FMR-0049,IBM,Anthropic,0,0,0,0,1,1,0,0,H,AI consulting services (watsonx) plus own Granite foundation models competing with creators
FMR-0049,MSFT,Anthropic,0,1,1,0,0,1,0,0,H,Azure hosts AI workloads; Copilot integrates AI; Phi competes
FMR-0049,META,Anthropic,0,0,0,0,0,1,0,0,H,Llama competes with all foundation model creators
FMR-0049,SIE GR,Anthropic,0,0,0,1,0,0,0,0,H,Industrial AI digital twin and automation; core business is industrial technology
FMR-0049,CRM,Anthropic,0,0,1,0,0,0,1,0,H,Einstein GPT/Agentforce; Salesforce Ventures invested in Anthropic
FMR-0049,NFLX,Anthropic,0,0,0,1,0,0,0,0,M,AI recommendation engine; core business is streaming
FMR-0049,ORCL,Anthropic,0,1,0,0,0,0,0,0,H,OCI used for AI training workloads
FMR-0049,INTC,Anthropic,1,0,0,0,0,0,0,0,H,Gaudi AI accelerators and Xeon CPUs for AI workloads
FMR-0049,ACN,Anthropic,0,0,0,0,1,0,0,0,H,Global IT consulting with major GenAI practice helping clients adopt AI
FMR-0049,UBER,Anthropic,0,0,0,1,0,0,0,0,H,AI routing/pricing optimization; core is transportation
FMR-0049,QCOM,Anthropic,1,0,0,0,0,0,0,0,M,Edge/on-device AI inference chips (Snapdragon NPU)
FMR-0049,SHOP,Anthropic,0,0,1,0,0,0,0,0,M,Shopify Magic AI features core to product
FMR-0049,APP,Anthropic,0,0,1,0,0,0,0,0,H,AppLovin AXON engine — AI-powered ad optimization IS the product
FMR-0049,NOW,Anthropic,0,0,1,0,0,0,0,0,H,Now Assist GenAI copilot across all products
FMR-0049,ADBE,Anthropic,0,0,1,0,0,0,0,0,H,Firefly generative AI in Creative Cloud
FMR-0049,SNPS,Anthropic,0,0,1,0,0,0,0,0,H,Synopsys.ai — AI-powered EDA chip design
FMR-0049,CDNS,Anthropic,0,0,1,0,0,0,0,0,H,Cerebrus — AI chip design automation
FMR-0049,HUT,Anthropic,0,0,0,1,0,0,0,0,M,Pivoting to AI/HPC hosting; transitional from crypto mining
FMR-0049,STX,Anthropic,1,0,0,0,0,0,0,0,M,Data center storage solutions for AI workloads
FMR-0049,MRVL,Anthropic,1,0,0,0,0,0,0,0,H,Custom AI accelerators and data center networking silicon
FMR-0049,SNOW,Anthropic,0,0,1,0,0,0,0,0,H,Cortex AI integrates LLMs into data cloud
FMR-0049,3690 HK,Anthropic,0,0,0,1,0,0,0,0,M,AI in delivery optimization; core is local services
FMR-0049,IFX GR,Anthropic,1,0,0,0,0,0,0,0,M,Power management semiconductors for data centers
FMR-0049,FTNT,Anthropic,0,0,1,0,0,0,0,0,M,FortiAI threat detection
FMR-0049,5803 JP,Anthropic,1,0,0,0,0,0,0,0,L,Power systems and industrial equipment for data centers — indirect
FMR-0049,NXPI,Anthropic,1,0,0,0,0,0,0,0,L,Edge AI processors for automotive and IoT; weak link to LLM training
FMR-0049,3443 TT,Anthropic,1,0,0,0,0,0,0,0,L,Memory modules supplier; indirect link to AI infrastructure
FMR-0049,6702 JP,Anthropic,0,0,0,0,1,0,0,0,H,IT services with AI solutions for enterprise digital transformation
FMR-0049,TRI,Anthropic,0,0,1,0,0,0,0,0,M,AI-powered legal tax and news information tools as core product offering
FMR-0049,6701 JP,Anthropic,0,0,0,0,1,0,0,0,H,IT services and AI/biometrics solutions for enterprise clients
FMR-0049,BIDU,Anthropic,0,0,0,0,0,1,0,0,H,ERNIE models compete with all foundation model creators
FMR-0049,DDOG,Anthropic,0,0,1,0,0,0,0,0,M,AI-powered observability; Bits AI
FMR-0049,6954 JP,Anthropic,0,0,0,1,0,0,0,0,M,AI in consumer electronics and industrial products; core is electronics manufacturing
FMR-0049,WDAY,Anthropic,0,0,1,0,0,0,0,0,M,Workday AI embedded in HCM/finance
FMR-0049,ERIC,Anthropic,0,0,0,1,0,0,0,0,M,AI-powered network optimization; core is telecom infrastructure
FMR-0049,CRWV,Anthropic,0,0,0,1,0,0,0,0,L,AI features in healthcare IT platform; limited evidence of deep integration
FMR-0049,TDC,Anthropic,0,0,1,0,0,0,0,0,M,ClearScape AI analytics
FMR-0049,GEHC,Anthropic,0,0,0,1,0,0,0,0,H,AI medical imaging and diagnostics; core business is medical devices
FMR-0049,TIETO FH,Anthropic,0,0,0,0,1,0,0,0,H,Nordic IT services with dedicated AI practice for enterprise clients
FMR-0049,EXPN LN,Anthropic,0,0,1,0,0,0,0,0,M,Proprietary data combined with AI-enhanced analytics as core product delivery
FMR-0049,ZS,Anthropic,0,0,1,0,0,0,0,0,M,AI-powered zero trust security
FMR-0049,CYBR,Anthropic,0,0,1,0,0,0,0,0,M,AI-based identity security
FMR-0049,STNE,Anthropic,0,0,0,1,0,0,0,0,L,AI in payments processing; core is fintech
FMR-0049,PATH,Anthropic,0,0,1,0,0,0,0,0,H,AI-powered RPA; integrates LLMs
FMR-0049,4755 JP,Anthropic,0,0,0,1,0,0,0,0,M,AI in e-commerce/fintech; core is internet services
FMR-0049,HPE,Anthropic,1,0,0,0,1,0,0,0,M,AI servers and HPC systems; enterprise AI/ML solutions and consulting
FMR-0049,TEMN SW,Anthropic,0,0,1,0,0,0,0,0,M,GenAI banking platform features
FMR-0049,PONY,Anthropic,0,0,0,1,0,0,0,0,M,Autonomous driving uses AI; core is mobility
FMR-0049,TWLO,Anthropic,0,0,1,0,0,0,0,0,M,CustomerAI platform; LLM-powered comms
FMR-0049,G,Anthropic,0,0,0,0,1,0,0,0,H,BPO services with AI automation helping clients transform operations
FMR-0049,DXC,Anthropic,0,0,0,0,1,0,0,0,H,IT outsourcing with AI-augmented service offerings for enterprise clients
FMR-0049,AMBA,Anthropic,1,0,0,0,0,0,0,0,L,Edge AI vision processors; indirect link to LLM training infrastructure
FMR-0049,OKTA,Anthropic,0,0,1,0,0,0,0,0,M,AI identity threat detection
FMR-0049,WRD,Anthropic,0,0,0,0,0,0,0,0,L,Rugged computing; very limited AI relevance; conservative coding all 0
FMR-0049,PEGA,Anthropic,0,0,1,0,0,0,0,0,M,GenAI Blueprint; AI process automation
FMR-0049,6588 JP,Anthropic,0,0,0,1,0,0,0,0,L,AI in infrastructure and storage systems; diversified industrial conglomerate
FMR-0049,WKL NA,Anthropic,0,0,1,0,0,0,0,0,M,AI-enhanced professional information services for legal health and tax
FMR-0049,SOUN,Anthropic,0,0,1,0,0,0,0,0,H,SoundHound voice AI platform
FMR-0049,2395 TT,Anthropic,1,0,0,0,0,0,0,0,L,Edge computing and industrial IoT hardware; indirect link to AI infrastructure
FMR-0049,CCC,Anthropic,0,0,1,0,0,0,0,0,H,AI-powered claims processing for insurance
FMR-0049,2353 TT,Anthropic,1,0,0,0,0,0,0,0,L,PC/server hardware manufacturer; indirect link to AI compute infrastructure
FMR-0049,6758 JP,Anthropic,0,0,0,1,0,0,0,0,M,AI deployed in gaming imaging and entertainment; diversified conglomerate
FMR-0049,SNAP,Anthropic,0,0,0,1,0,0,0,0,H,My AI chatbot and AR filters; core is social messaging
FMR-0049,ZBRA,Anthropic,0,0,0,1,0,0,0,0,M,AI deployed in supply chain/warehouse automation; core business is enterprise tracking
FMR-0049,NICE,Anthropic,0,0,1,0,0,0,0,0,M,CXone AI for contact centers
FMR-0049,AMP IM,Anthropic,0,0,0,1,0,0,0,0,L,AI for hearing aid fitting optimization; core is hearing solutions retail
FMR-0049,SMCI,Anthropic,1,0,0,0,0,0,0,0,H,GPU server systems and liquid cooling for AI data centers
FMR-0049,QUBT,Anthropic,0,0,0,0,0,0,0,0,L,No meaningful LLM relationship — quantum-AI optimization marginal
FMR-0049,WIX,Anthropic,0,0,1,0,0,0,0,0,M,AI website builder; AI text/image generation
FMR-0049,TTD,Anthropic,0,0,1,0,0,0,0,0,M,Kokai AI-powered ad bidding
FMR-0049,AI,Anthropic,0,0,1,0,0,0,0,0,H,C3.ai — entire business is AI platform
FMR-0050,005930 KS,Anthropic,1,0,0,0,0,0,0,0,H,HBM/DRAM supplier and chip foundry for AI infrastructure
FMR-0050,GOOGL,Anthropic,0,1,0,0,0,1,1,0,H,GCP hosts AI workloads; Gemini competes; $2B investment in Anthropic
FMR-0050,MU,Anthropic,1,0,0,0,0,0,0,0,H,HBM and DRAM memory for AI training/inference
FMR-0050,AMD,Anthropic,1,0,0,0,0,0,0,0,H,MI-series AI accelerators and EPYC CPUs for AI training/inference
FMR-0050,000660 KS,Anthropic,1,0,0,0,0,0,0,0,H,HBM memory supplier for AI training/inference infrastructure
FMR-0050,BABA,Anthropic,0,1,0,0,0,1,0,0,H,Alibaba Cloud hosts AI workloads; Qwen competes
FMR-0050,TSM,Anthropic,1,0,0,0,0,0,0,0,H,Fabricates AI chips for NVIDIA/AMD and other AI silicon designers
FMR-0050,TSLA,Anthropic,0,0,0,1,0,0,0,0,H,FSD uses AI; core is automotive/energy
FMR-0050,AAPL,Anthropic,0,0,0,0,0,1,0,0,M,Apple Intelligence competes with all foundation model creators
FMR-0050,AVGO,Anthropic,1,0,0,0,0,0,0,0,H,Custom AI accelerators (e.g. Google TPU) and data center networking
FMR-0050,CSCO,Anthropic,0,0,0,1,0,0,0,0,M,AI-powered networking and security products; core business is networking equipment
FMR-0050,700 HK,Anthropic,0,0,0,0,0,1,0,0,M,Hunyuan models compete with all foundation model creators
FMR-0050,NVDA,Anthropic,1,0,0,0,0,0,0,0,H,GPU supplier for AI training/inference; dominant AI accelerator provider
FMR-0050,AMZN,Anthropic,0,1,0,0,0,1,1,0,H,AWS Bedrock hosts Anthropic; Titan/Nova competes; $4B investment
FMR-0050,PLTR,Anthropic,0,0,1,0,0,0,0,0,H,AIP platform directly integrates LLMs
FMR-0050,IBM,Anthropic,0,0,0,0,1,1,0,0,H,AI consulting services (watsonx) plus own Granite foundation models competing with creators
FMR-0050,MSFT,Anthropic,0,1,1,0,0,1,0,0,H,Azure hosts AI workloads; Copilot integrates AI; Phi competes
FMR-0050,META,Anthropic,0,0,0,0,0,1,0,0,H,Llama competes with all foundation model creators
FMR-0050,SIE GR,Anthropic,0,0,0,1,0,0,0,0,H,Industrial AI digital twin and automation; core business is industrial technology
FMR-0050,CRM,Anthropic,0,0,1,0,0,0,1,0,H,Einstein GPT/Agentforce; Salesforce Ventures invested in Anthropic
FMR-0050,NFLX,Anthropic,0,0,0,1,0,0,0,0,M,AI recommendation engine; core business is streaming
FMR-0050,ORCL,Anthropic,0,1,0,0,0,0,0,0,H,OCI used for AI training workloads
FMR-0050,INTC,Anthropic,1,0,0,0,0,0,0,0,H,Gaudi AI accelerators and Xeon CPUs for AI workloads
FMR-0050,ACN,Anthropic,0,0,0,0,1,0,0,0,H,Global IT consulting with major GenAI practice helping clients adopt AI
FMR-0050,UBER,Anthropic,0,0,0,1,0,0,0,0,H,AI routing/pricing optimization; core is transportation
FMR-0050,QCOM,Anthropic,1,0,0,0,0,0,0,0,M,Edge/on-device AI inference chips (Snapdragon NPU)
FMR-0050,SHOP,Anthropic,0,0,1,0,0,0,0,0,M,Shopify Magic AI features core to product
FMR-0050,APP,Anthropic,0,0,1,0,0,0,0,0,H,AppLovin AXON engine — AI-powered ad optimization IS the product
FMR-0050,NOW,Anthropic,0,0,1,0,0,0,0,0,H,Now Assist GenAI copilot across all products
FMR-0050,ADBE,Anthropic,0,0,1,0,0,0,0,0,H,Firefly generative AI in Creative Cloud
FMR-0050,SNPS,Anthropic,0,0,1,0,0,0,0,0,H,Synopsys.ai — AI-powered EDA chip design
FMR-0050,CDNS,Anthropic,0,0,1,0,0,0,0,0,H,Cerebrus — AI chip design automation
FMR-0050,HUT,Anthropic,0,0,0,1,0,0,0,0,M,Pivoting to AI/HPC hosting; transitional from crypto mining
FMR-0050,STX,Anthropic,1,0,0,0,0,0,0,0,M,Data center storage solutions for AI workloads
FMR-0050,MRVL,Anthropic,1,0,0,0,0,0,0,0,H,Custom AI accelerators and data center networking silicon
FMR-0050,SNOW,Anthropic,0,0,1,0,0,0,0,0,H,Cortex AI integrates LLMs into data cloud
FMR-0050,3690 HK,Anthropic,0,0,0,1,0,0,0,0,M,AI in delivery optimization; core is local services
FMR-0050,IFX GR,Anthropic,1,0,0,0,0,0,0,0,M,Power management semiconductors for data centers
FMR-0050,FTNT,Anthropic,0,0,1,0,0,0,0,0,M,FortiAI threat detection
FMR-0050,5803 JP,Anthropic,1,0,0,0,0,0,0,0,L,Power systems and industrial equipment for data centers — indirect
FMR-0050,NXPI,Anthropic,1,0,0,0,0,0,0,0,L,Edge AI processors for automotive and IoT; weak link to LLM training
FMR-0050,3443 TT,Anthropic,1,0,0,0,0,0,0,0,L,Memory modules supplier; indirect link to AI infrastructure
FMR-0050,6702 JP,Anthropic,0,0,0,0,1,0,0,0,H,IT services with AI solutions for enterprise digital transformation
FMR-0050,TRI,Anthropic,0,0,1,0,0,0,0,0,M,AI-powered legal tax and news information tools as core product offering
FMR-0050,6701 JP,Anthropic,0,0,0,0,1,0,0,0,H,IT services and AI/biometrics solutions for enterprise clients
FMR-0050,BIDU,Anthropic,0,0,0,0,0,1,0,0,H,ERNIE models compete with all foundation model creators
FMR-0050,DDOG,Anthropic,0,0,1,0,0,0,0,0,M,AI-powered observability; Bits AI
FMR-0050,6954 JP,Anthropic,0,0,0,1,0,0,0,0,M,AI in consumer electronics and industrial products; core is electronics manufacturing
FMR-0050,WDAY,Anthropic,0,0,1,0,0,0,0,0,M,Workday AI embedded in HCM/finance
FMR-0050,ERIC,Anthropic,0,0,0,1,0,0,0,0,M,AI-powered network optimization; core is telecom infrastructure
FMR-0050,CRWV,Anthropic,0,0,0,1,0,0,0,0,L,AI features in healthcare IT platform; limited evidence of deep integration
FMR-0050,TDC,Anthropic,0,0,1,0,0,0,0,0,M,ClearScape AI analytics
FMR-0050,GEHC,Anthropic,0,0,0,1,0,0,0,0,H,AI medical imaging and diagnostics; core business is medical devices
FMR-0050,TIETO FH,Anthropic,0,0,0,0,1,0,0,0,H,Nordic IT services with dedicated AI practice for enterprise clients
FMR-0050,EXPN LN,Anthropic,0,0,1,0,0,0,0,0,M,Proprietary data combined with AI-enhanced analytics as core product delivery
FMR-0050,ZS,Anthropic,0,0,1,0,0,0,0,0,M,AI-powered zero trust security
FMR-0050,CYBR,Anthropic,0,0,1,0,0,0,0,0,M,AI-based identity security
FMR-0050,STNE,Anthropic,0,0,0,1,0,0,0,0,L,AI in payments processing; core is fintech
FMR-0050,PATH,Anthropic,0,0,1,0,0,0,0,0,H,AI-powered RPA; integrates LLMs
FMR-0050,4755 JP,Anthropic,0,0,0,1,0,0,0,0,M,AI in e-commerce/fintech; core is internet services
FMR-0050,HPE,Anthropic,1,0,0,0,1,0,0,0,M,AI servers and HPC systems; enterprise AI/ML solutions and consulting
FMR-0050,TEMN SW,Anthropic,0,0,1,0,0,0,0,0,M,GenAI banking platform features
FMR-0050,PONY,Anthropic,0,0,0,1,0,0,0,0,M,Autonomous driving uses AI; core is mobility
FMR-0050,TWLO,Anthropic,0,0,1,0,0,0,0,0,M,CustomerAI platform; LLM-powered comms
FMR-0050,G,Anthropic,0,0,0,0,1,0,0,0,H,BPO services with AI automation helping clients transform operations
FMR-0050,DXC,Anthropic,0,0,0,0,1,0,0,0,H,IT outsourcing with AI-augmented service offerings for enterprise clients
FMR-0050,AMBA,Anthropic,1,0,0,0,0,0,0,0,L,Edge AI vision processors; indirect link to LLM training infrastructure
FMR-0050,OKTA,Anthropic,0,0,1,0,0,0,0,0,M,AI identity threat detection
FMR-0050,WRD,Anthropic,0,0,0,0,0,0,0,0,L,Rugged computing; very limited AI relevance; conservative coding all 0
FMR-0050,PEGA,Anthropic,0,0,1,0,0,0,0,0,M,GenAI Blueprint; AI process automation
FMR-0050,6588 JP,Anthropic,0,0,0,1,0,0,0,0,L,AI in infrastructure and storage systems; diversified industrial conglomerate
FMR-0050,WKL NA,Anthropic,0,0,1,0,0,0,0,0,M,AI-enhanced professional information services for legal health and tax
FMR-0050,SOUN,Anthropic,0,0,1,0,0,0,0,0,H,SoundHound voice AI platform
FMR-0050,2395 TT,Anthropic,1,0,0,0,0,0,0,0,L,Edge computing and industrial IoT hardware; indirect link to AI infrastructure
FMR-0050,CCC,Anthropic,0,0,1,0,0,0,0,0,H,AI-powered claims processing for insurance
FMR-0050,2353 TT,Anthropic,1,0,0,0,0,0,0,0,L,PC/server hardware manufacturer; indirect link to AI compute infrastructure
FMR-0050,6758 JP,Anthropic,0,0,0,1,0,0,0,0,M,AI deployed in gaming imaging and entertainment; diversified conglomerate
FMR-0050,SNAP,Anthropic,0,0,0,1,0,0,0,0,H,My AI chatbot and AR filters; core is social messaging
FMR-0050,ZBRA,Anthropic,0,0,0,1,0,0,0,0,M,AI deployed in supply chain/warehouse automation; core business is enterprise tracking
FMR-0050,NICE,Anthropic,0,0,1,0,0,0,0,0,M,CXone AI for contact centers
FMR-0050,AMP IM,Anthropic,0,0,0,1,0,0,0,0,L,AI for hearing aid fitting optimization; core is hearing solutions retail
FMR-0050,SMCI,Anthropic,1,0,0,0,0,0,0,0,H,GPU server systems and liquid cooling for AI data centers
FMR-0050,QUBT,Anthropic,0,0,0,0,0,0,0,0,L,No meaningful LLM relationship — quantum-AI optimization marginal
FMR-0050,WIX,Anthropic,0,0,1,0,0,0,0,0,M,AI website builder; AI text/image generation
FMR-0050,TTD,Anthropic,0,0,1,0,0,0,0,0,M,Kokai AI-powered ad bidding
FMR-0050,AI,Anthropic,0,0,1,0,0,0,0,0,H,C3.ai — entire business is AI platform
FMR-0051,005930 KS,Mistral AI,1,0,0,0,0,0,0,0,H,HBM/DRAM supplier and chip foundry for AI infrastructure
FMR-0051,GOOGL,Mistral AI,0,1,0,0,0,1,0,0,H,GCP hosts AI workloads; Gemini competes
