firm,firm_ticker,model_company,model,event_date,relationship,provisional_value,reason_for_review,key_sources,recommended_action
Workday,WDAY,Alibaba,Qwen2.5-Max,2025-01-28,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Tietoevry,TIETO FH,Alibaba,Qwen2.5-Max,2025-01-28,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
UiPath,PATH,Alibaba,Qwen2.5-Max,2025-01-28,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Temenos,TEMN SW,Alibaba,Qwen2.5-Max,2025-01-28,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Twilio,TWLO,Alibaba,Qwen2.5-Max,2025-01-28,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Genpact,G,Alibaba,Qwen2.5-Max,2025-01-28,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
DXC Technology,DXC,Alibaba,Qwen2.5-Max,2025-01-28,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Pegasystems,PEGA,Alibaba,Qwen2.5-Max,2025-01-28,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Wolters Kluwer,WKL NA,Alibaba,Qwen2.5-Max,2025-01-28,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
SoundHound AI,SOUN,Alibaba,Qwen2.5-Max,2025-01-28,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
CCC Intelligent Solutions,CCC,Alibaba,Qwen2.5-Max,2025-01-28,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
NICE,NICE,Alibaba,Qwen2.5-Max,2025-01-28,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Wix,WIX,Alibaba,Qwen2.5-Max,2025-01-28,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
C3.ai,AI,Alibaba,Qwen2.5-Max,2025-01-28,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Palantir,PLTR,OpenAI,o3 mini,2025-01-31,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Accenture,ACN,OpenAI,o3 mini,2025-01-31,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Fujitsu,6702 JP,OpenAI,o3 mini,2025-01-31,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Thomson Reuters,TRI,OpenAI,o3 mini,2025-01-31,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
NEC,6701 JP,OpenAI,o3 mini,2025-01-31,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Workday,WDAY,OpenAI,o3 mini,2025-01-31,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Tietoevry,TIETO FH,OpenAI,o3 mini,2025-01-31,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
UiPath,PATH,OpenAI,o3 mini,2025-01-31,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Temenos,TEMN SW,OpenAI,o3 mini,2025-01-31,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Twilio,TWLO,OpenAI,o3 mini,2025-01-31,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Genpact,G,OpenAI,o3 mini,2025-01-31,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
DXC Technology,DXC,OpenAI,o3 mini,2025-01-31,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Pegasystems,PEGA,OpenAI,o3 mini,2025-01-31,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Wolters Kluwer,WKL NA,OpenAI,o3 mini,2025-01-31,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
SoundHound AI,SOUN,OpenAI,o3 mini,2025-01-31,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
CCC Intelligent Solutions,CCC,OpenAI,o3 mini,2025-01-31,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
NICE,NICE,OpenAI,o3 mini,2025-01-31,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Wix,WIX,OpenAI,o3 mini,2025-01-31,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
C3.ai,AI,OpenAI,o3 mini,2025-01-31,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Palantir,PLTR,Google,Gemini 2.0 Pro Experimental; Gemini 2.0 Flash,2025-02-05,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Microsoft,MSFT,Google,Gemini 2.0 Pro Experimental; Gemini 2.0 Flash,2025-02-05,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Salesforce,CRM,Google,Gemini 2.0 Pro Experimental; Gemini 2.0 Flash,2025-02-05,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Accenture,ACN,Google,Gemini 2.0 Pro Experimental; Gemini 2.0 Flash,2025-02-05,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
ServiceNow,NOW,Google,Gemini 2.0 Pro Experimental; Gemini 2.0 Flash,2025-02-05,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Adobe,ADBE,Google,Gemini 2.0 Pro Experimental; Gemini 2.0 Flash,2025-02-05,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Snowflake,SNOW,Google,Gemini 2.0 Pro Experimental; Gemini 2.0 Flash,2025-02-05,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Fujitsu,6702 JP,Google,Gemini 2.0 Pro Experimental; Gemini 2.0 Flash,2025-02-05,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Thomson Reuters,TRI,Google,Gemini 2.0 Pro Experimental; Gemini 2.0 Flash,2025-02-05,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
NEC,6701 JP,Google,Gemini 2.0 Pro Experimental; Gemini 2.0 Flash,2025-02-05,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Workday,WDAY,Google,Gemini 2.0 Pro Experimental; Gemini 2.0 Flash,2025-02-05,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Tietoevry,TIETO FH,Google,Gemini 2.0 Pro Experimental; Gemini 2.0 Flash,2025-02-05,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
UiPath,PATH,Google,Gemini 2.0 Pro Experimental; Gemini 2.0 Flash,2025-02-05,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Temenos,TEMN SW,Google,Gemini 2.0 Pro Experimental; Gemini 2.0 Flash,2025-02-05,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Twilio,TWLO,Google,Gemini 2.0 Pro Experimental; Gemini 2.0 Flash,2025-02-05,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Genpact,G,Google,Gemini 2.0 Pro Experimental; Gemini 2.0 Flash,2025-02-05,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
DXC Technology,DXC,Google,Gemini 2.0 Pro Experimental; Gemini 2.0 Flash,2025-02-05,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Pegasystems,PEGA,Google,Gemini 2.0 Pro Experimental; Gemini 2.0 Flash,2025-02-05,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Wolters Kluwer,WKL NA,Google,Gemini 2.0 Pro Experimental; Gemini 2.0 Flash,2025-02-05,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
SoundHound AI,SOUN,Google,Gemini 2.0 Pro Experimental; Gemini 2.0 Flash,2025-02-05,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
CCC Intelligent Solutions,CCC,Google,Gemini 2.0 Pro Experimental; Gemini 2.0 Flash,2025-02-05,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
NICE,NICE,Google,Gemini 2.0 Pro Experimental; Gemini 2.0 Flash,2025-02-05,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Wix,WIX,Google,Gemini 2.0 Pro Experimental; Gemini 2.0 Flash,2025-02-05,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
C3.ai,AI,Google,Gemini 2.0 Pro Experimental; Gemini 2.0 Flash,2025-02-05,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Palantir,PLTR,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Microsoft,MSFT,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Salesforce,CRM,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Accenture,ACN,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
ServiceNow,NOW,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Adobe,ADBE,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Snowflake,SNOW,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Fujitsu,6702 JP,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Thomson Reuters,TRI,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
NEC,6701 JP,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Workday,WDAY,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Tietoevry,TIETO FH,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
UiPath,PATH,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Temenos,TEMN SW,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Twilio,TWLO,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Genpact,G,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
DXC Technology,DXC,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Pegasystems,PEGA,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Wolters Kluwer,WKL NA,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
SoundHound AI,SOUN,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
CCC Intelligent Solutions,CCC,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
NICE,NICE,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Wix,WIX,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
C3.ai,AI,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Palantir,PLTR,Anthropic,Claude 3.7,2025-02-18,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Microsoft,MSFT,Anthropic,Claude 3.7,2025-02-18,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Accenture,ACN,Anthropic,Claude 3.7,2025-02-18,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
ServiceNow,NOW,Anthropic,Claude 3.7,2025-02-18,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Adobe,ADBE,Anthropic,Claude 3.7,2025-02-18,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Fujitsu,6702 JP,Anthropic,Claude 3.7,2025-02-18,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Thomson Reuters,TRI,Anthropic,Claude 3.7,2025-02-18,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
NEC,6701 JP,Anthropic,Claude 3.7,2025-02-18,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Workday,WDAY,Anthropic,Claude 3.7,2025-02-18,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
